Cluster ID,confidence_score,MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER
10,0.99993086,8841385,10384,2019-04-15 01:00,DBFI, 53.9000, 008.7000,, 09.30, 1028.50,,509
10,0.99993086,8780111,10384,2019-04-15 01:00,DBFI, 53.9000, 008.7000,, 09.40, 1030.70,,509
14647,,8780067,10384,2019-04-15 01:00,DBFX, 53.5000, 008.6000,, 10.20, 1029.70,,509
14648,,8763679,10384,2019-04-15 01:00,DBJM, 54.0000, 008.5000,, 07.30, 1030.90,,509
14649,,8825033,10384,2019-04-15 01:00,DBJM, 53.9000, 008.9000,, 08.70, 1028.70,,509
11,0.9999308586120605,8831123,10384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.70, 1029.10,,509
11,0.9999308586120605,8831100,384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.70, 1029.10,,509
11,0.9999308586120605,8789380,10384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.80, 1032.30,,509
11,0.9999308586120605,8789376,384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.80, 1032.30,,509
11,0.9999308586120605,8789317,10384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 09.20, 1032.20,,509
11,0.9999308586120605,8789156,384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 09.20, 1032.20,,509
12,0.9999110211449609,8826042,384,2019-04-15 01:00,DBKV, 54.3000, 010.2000,, 07.90, 1030.20,,509
12,0.9999204778724637,8826705,10384,2019-04-15 01:00,DBKV, 54.3300, 010.1800,, 07.90, 1030.20,,
12,0.9999204778724637,8765291,10384,2019-04-15 01:00,DBKV, 54.3300, 010.1800,, 07.63, 1032.40,,
12,0.9999110211449609,8764664,384,2019-04-15 01:00,DBKV, 54.3000, 010.2000,, 07.60, 1032.40,,509
14,0.9999308586120605,8826904,10384,2019-04-15 01:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.60,,509
14,0.9999308586120605,8826865,384,2019-04-15 01:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.60,,509
13,0.9999308586120605,8765503,384,2019-04-15 01:00,DBLK,-52.9000,-070.8000,, 07.90, 0996.20,,509
13,0.9999308586120605,8765522,10384,2019-04-15 01:00,DBLK,-52.9000,-070.8000,, 07.90, 0996.20,,509
15,0.9932992154068193,8826040,384,2019-04-15 01:00,DBND, 54.3000, 010.2000,, 08.00, 1030.30,,509
15,0.9932992154068193,8764676,384,2019-04-15 01:00,DBND, 54.3000, 010.2000,, 08.00, 1032.60,,509
15,0.9932993343094636,8826700,10384,2019-04-15 01:00,DBND, 54.3300, 010.1500,, 08.02, 1030.30,,
15,0.9932993343094636,8765295,10384,2019-04-15 01:00,DBND, 54.3300, 010.1500,, 08.04, 1032.60,,
16,0.99998385,8773460,10256,2019-04-15 01:00,DCPX2, 06.9000, 136.1000, 29.00, 28.00, 1011.00,20000,3
16,0.99998385,8773442,256,2019-04-15 01:00,DCPX2, 06.9000, 136.1000,, 28.00, 1011.00,20010,3
17,0.99998385,8770785,10256,2019-04-15 01:00,DFPG2, 05.8000, 082.2000, 26.00, 33.00, 1010.50,50000,3
17,0.99998385,8771897,256,2019-04-15 01:00,DFPG2, 05.8000, 082.2000,, 33.00, 1010.50,50010,3
14650,,8765274,10384,2019-04-15 01:00,EUCDE04, 50.5300,-005.8800,,, 1015.10,,
14651,,8826671,10384,2019-04-15 01:00,EUCDE06, 49.4400,-019.9900,,, 0998.80,,
18,0.9998195171356201,8765299,10384,2019-04-15 01:00,EUCDE08, 51.0200, 001.3300,, 10.15, 1025.80,,
19,0.9999589323997498,8826670,10384,2019-04-15 01:00,EUCDE08, 49.9800,-003.0800,, 10.97, 1013.40,,
19,0.9999589323997498,8826060,384,2019-04-15 01:00,EUCDE08, 50.0000,-003.1000,, 11.00, 1013.40,,509
18,0.9998195171356201,8764705,384,2019-04-15 01:00,EUCDE08, 51.0000, 001.3000,, 10.10, 1025.80,,509
21,0.9998589158058167,8826674,10384,2019-04-15 01:00,EUCDE09, 48.8000,-068.1600,, 02.56, 1001.80,,
20,0.9997690320014954,8764695,384,2019-04-15 01:00,EUCDE09, 46.8000,-071.1000,, 03.00, 1011.40,,509
20,0.9997690320014954,8765277,10384,2019-04-15 01:00,EUCDE09, 46.8400,-071.1200,, 03.05, 1011.40,,
21,0.9998589158058167,8826091,384,2019-04-15 01:00,EUCDE09, 48.8000,-068.2000,, 02.60, 1001.80,,509
14652,,8764688,384,2019-04-15 01:00,EUCDE14, 06.9000,-081.0000,,, 1009.00,,509
14653,,8826727,10384,2019-04-15 01:00,EUCDE14, 08.8600,-079.4800,,, 1012.10,,
14654,,8765308,10384,2019-04-15 01:00,EUCDE16, 51.8900, 004.4300,,, 1027.60,,
22,0.9998589158058167,8764674,384,2019-04-15 01:00,EUCDE19, 31.7000, 133.6000,,, 1014.60,,509
23,0.9997690320014954,8826661,10384,2019-04-15 01:00,EUCDE19, 32.9600, 137.4200,,, 1015.40,,
23,0.9997690320014954,8826037,384,2019-04-15 01:00,EUCDE19, 33.0000, 137.4000,,, 1015.40,,509
22,0.9998589158058167,8765269,10384,2019-04-15 01:00,EUCDE19, 31.7000, 133.5600,,, 1014.60,,
14655,,8764668,384,2019-04-15 01:00,EUCDE26, 19.6000,-096.1000,,, 1017.60,,509
14656,,8826047,384,2019-04-15 01:00,EUCDE27, 36.4000,-046.3000,,, 1021.40,,509
24,0.99993086,8770757,384,2019-04-15 02:00,6201065, 54.0000, 006.6000,,, 1031.40,,509
24,0.99993086,8832138,384,2019-04-15 02:00,6201065, 54.0000, 006.6000,,, 1027.50,,509
25,0.99993086,8832139,384,2019-04-15 02:00,6201066, 55.2000, 007.2000,,, 1030.00,,509
25,0.99993086,8770758,384,2019-04-15 02:00,6201066, 55.2000, 007.2000,,, 1032.90,,509
26,0.99998385,8839670,256,2019-04-15 02:00,9V8896, 27.6000,-071.6000,, 24.70, 1018.20,20010,2
26,0.99998385,8839645,10256,2019-04-15 02:00,9V8896, 27.6000,-071.6000,, 24.70, 1018.20,20000,2
14657,,8769081,10384,2019-04-15 02:00,DBBA, 54.4000, 012.4000,, 05.90, 1032.70,,509
14658,,8830508,10384,2019-04-15 02:00,DBBA, 54.1000, 012.1000,, 09.00, 1029.10,,509
14659,,8832111,10384,2019-04-15 02:00,DBBE, 13.4000,-123.0000,, 26.90, 1010.90,,509
14660,,8770780,10384,2019-04-15 02:00,DBBE, 12.8000,-120.7000,, 27.10, 1010.40,,509
28,0.9999308586120605,8832312,10384,2019-04-15 02:00,DBBH, 16.7000,-062.0000,, 26.50, 1018.20,,509
28,0.9999308586120605,8832294,384,2019-04-15 02:00,DBBH, 16.7000,-062.0000,, 26.50, 1018.20,,509
27,0.9999308586120605,8771315,10384,2019-04-15 02:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.50,,509
27,0.9999308586120605,8771317,384,2019-04-15 02:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.50,,509
29,0.7197775804120317,8769707,10384,2019-04-15 02:00,DBBT,-30.1000,-036.9000,, 24.40, 1021.60,,509
29,0.8018528208373041,8832049,384,2019-04-15 02:00,DBBT,-29.2000,-036.9000,, 24.70, 1020.40,,509
29,0.8018528208373041,8832046,10384,2019-04-15 02:00,DBBT,-29.2000,-036.9000,, 24.70, 1020.40,,509
30,0.99993086,8830401,10384,2019-04-15 02:00,DBEA, 54.0000, 008.2000,, 07.90, 1028.20,,509
30,0.99993086,8768988,10384,2019-04-15 02:00,DBEA, 54.0000, 008.2000,, 06.90, 1030.60,,509
14661,,8784272,10384,2019-04-15 02:00,DBFC, 54.4000, 012.4000,, 05.50, 1032.60,,509
14662,,8769080,10384,2019-04-15 02:00,DBFH, 53.5000, 008.6000,, 06.80, 1028.90,,509
31,0.9999308586120605,8784271,10384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.30, 1030.70,,509
31,0.9999308586120605,8846365,384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.50, 1027.50,,509
31,0.9999308586120605,8846367,10384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.50, 1027.50,,509
14663,,8784260,10384,2019-04-15 02:00,DBFX, 53.5000, 008.6000,, 10.20, 1029.70,,509
14664,,8769086,10384,2019-04-15 02:00,DBJM, 54.0000, 008.5000,, 07.50, 1030.80,,509
14665,,8830514,10384,2019-04-15 02:00,DBJM, 53.9000, 008.9000,, 08.90, 1028.10,,509
32,0.9999308586120605,8789366,384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 08.70, 1032.10,,509
32,0.9999308586120605,8789358,10384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 08.70, 1032.10,,509
32,0.9999308586120605,8836404,384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 09.70, 1028.70,,509
32,0.9999308586120605,8836405,10384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 09.70, 1028.70,,509
33,0.9999110211449609,8831853,384,2019-04-15 02:00,DBKV, 54.3000, 010.2000,, 07.90, 1029.40,,509
33,0.9999204778724637,8771266,10384,2019-04-15 02:00,DBKV, 54.3300, 010.1800,, 07.69, 1032.30,,
33,0.9999204778724637,8832563,10384,2019-04-15 02:00,DBKV, 54.3300, 010.1800,, 07.88, 1029.40,,
33,0.9999110211449609,8770553,384,2019-04-15 02:00,DBKV, 54.3000, 010.2000,, 07.70, 1032.30,,509
35,0.9999308586120605,8832651,384,2019-04-15 02:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.90,,509
34,0.9999308586120605,8771412,10384,2019-04-15 02:00,DBLK,-52.9000,-070.8000,, 08.00, 0995.90,,509
35,0.9999308586120605,8832739,10384,2019-04-15 02:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.90,,509
34,0.9999308586120605,8771405,384,2019-04-15 02:00,DBLK,-52.9000,-070.8000,, 08.00, 0995.90,,509
36,0.9932992154068193,8770554,384,2019-04-15 02:00,DBND, 54.3000, 010.2000,, 08.00, 1032.40,,509
36,0.9932992154068193,8831858,384,2019-04-15 02:00,DBND, 54.3000, 010.2000,, 08.20, 1029.50,,509
36,0.9932993343094636,8771267,10384,2019-04-15 02:00,DBND, 54.3300, 010.1500,, 08.02, 1032.40,,
36,0.9932993343094636,8832566,10384,2019-04-15 02:00,DBND, 54.3300, 010.1500,, 08.17, 1029.50,,
37,0.99998385,8834863,10256,2019-04-15 02:00,DCPX2, 09.5000, 133.7000,, 28.00, 1012.50,20000,2
37,0.99998385,8834850,256,2019-04-15 02:00,DCPX2, 09.5000, 133.7000,, 28.00, 1012.50,20010,2
38,0.99998385,8835351,10256,2019-04-15 02:00,DFPG2, 06.2000, 079.8000, 25.00, 33.00, 1011.00,50000,3
38,0.99998385,8834935,256,2019-04-15 02:00,DFPG2, 06.2000, 079.8000,, 33.00, 1011.00,50010,3
39,0.99998385,8832230,10256,2019-04-15 02:00,DJPZ2, 47.2000,-022.8000,, 13.00, 0998.90,20000,1
39,0.99998385,8832261,256,2019-04-15 02:00,DJPZ2, 47.2000,-022.8000,, 13.00, 0998.90,20010,1
14666,,8771246,10384,2019-04-15 02:00,EUCDE07, 40.6800,-074.1500,,, 1003.30,,
41,0.9955557583755333,8831859,384,2019-04-15 02:00,EUCDE08, 49.9000,-003.5000,, 10.90, 1012.40,,509
41,0.9955557583755333,8832544,10384,2019-04-15 02:00,EUCDE08, 49.9400,-003.4600,, 10.89, 1012.40,,
40,0.9981212615966797,8770558,384,2019-04-15 02:00,EUCDE08, 50.8000, 001.1000,, 10.00, 1025.20,,509
40,0.9981212615966797,8771268,10384,2019-04-15 02:00,EUCDE08, 50.8300, 001.0600,, 10.02, 1025.20,,
42,0.9999996423721313,8770603,384,2019-04-15 02:00,EUCDE09, 47.0000,-070.8000,, 02.80, 1011.00,,509
43,0.9999678730964661,8831881,384,2019-04-15 02:00,EUCDE09, 48.9000,-067.9000,, 02.90, 1000.50,,509
43,0.9999678730964661,8832550,10384,2019-04-15 02:00,EUCDE09, 48.9000,-067.9300,, 02.87, 1000.50,,
42,0.9999996423721313,8771244,10384,2019-04-15 02:00,EUCDE09, 47.0000,-070.8000,, 02.80, 1011.00,,
14667,,8771286,10384,2019-04-15 02:00,EUCDE12,-29.6900, 031.1600,,, 1010.20,,
14668,,8770601,384,2019-04-15 02:00,EUCDE14, 06.9000,-080.7000,,, 1010.20,,509
14669,,8831871,384,2019-04-15 02:00,EUCDE16, 51.9000, 004.4000,,, 1020.70,,509
14670,,8831874,384,2019-04-15 02:00,EUCDE17, 63.6000,-021.1000,,, 1013.30,,509
45,0.9989855289739391,8832541,10384,2019-04-15 02:00,EUCDE19, 33.0600, 137.7300,,, 1014.80,,
45,0.9989855289739391,8831888,384,2019-04-15 02:00,EUCDE19, 33.1000, 137.7000,,, 1014.80,,509
44,0.9999960660934448,8770602,384,2019-04-15 02:00,EUCDE19, 31.8000, 133.9000,,, 1014.20,,509
44,0.9999960660934448,8771234,10384,2019-04-15 02:00,EUCDE19, 31.8100, 133.8900,,, 1014.20,,
14671,,8831862,384,2019-04-15 02:00,EUCDE24, 29.8000, 122.6000,,, 1020.60,,509
14672,,8831872,384,2019-04-15 02:00,EUCDE25, 32.7000,-016.7000,,, 1020.80,,509
46,0.9994886,8770561,256,2019-04-15 02:00,EUCDE30, 50.3000, 000.1000,,, 1023.80,20010,3
46,0.9994886,8771270,10384,2019-04-15 02:00,EUCDE30, 50.3400, 000.1000,,, 1023.80,20000,3
14673,,8832575,10384,2019-04-15 02:00,EUCDE39, 31.8300, 034.6500,,, 1015.60,,
47,0.99993086,8836740,384,2019-04-15 03:00,6201065, 54.0000, 006.6000,,, 1026.70,,509
47,0.99993086,8775437,384,2019-04-15 03:00,6201065, 54.0000, 006.6000,,, 1031.00,,509
48,0.99993086,8836739,384,2019-04-15 03:00,6201066, 55.2000, 007.2000,,, 1029.00,,509
48,0.99993086,8775447,384,2019-04-15 03:00,6201066, 55.2000, 007.2000,,, 1033.20,,509
49,0.9999838471412659,8776196,10256,2019-04-15 03:00,A8EG9, 12.1000,-073.7000, 24.50,, 1012.20,10000,5
49,0.9999838471412659,8776336,256,2019-04-15 03:00,A8EG9, 12.1000,-073.7000,,, 1012.20,10010,5
50,0.9999838471412659,8838292,256,2019-04-15 03:00,A8EG9, 10.0000,-076.3000,,, 1012.50,10010,5
50,0.9999838471412659,8838058,10256,2019-04-15 03:00,A8EG9, 10.0000,-076.3000, 25.00,, 1012.50,10000,5
51,0.9999838471412659,8775312,10256,2019-04-15 03:00,A8NQ6, 26.5000,-114.8000, 19.00,, 1012.00,20000,2
51,0.9999838471412659,8775347,256,2019-04-15 03:00,A8NQ6, 26.5000,-114.8000,,, 1012.00,20010,2
52,0.9999838471412659,8837224,10256,2019-04-15 03:00,A8NQ6, 23.9000,-112.4000, 17.50,, 1013.50,20000,2
52,0.9999838471412659,8837217,256,2019-04-15 03:00,A8NQ6, 23.9000,-112.4000,,, 1013.50,20010,2
53,0.99999994,8781305,10256,2019-04-15 03:00,A8PC7, 12.7000,-082.0000, 24.50,, 1014.00,20000,
53,0.99999994,8781276,256,2019-04-15 03:00,A8PC7, 12.7000,-082.0000,,, 1014.00,20010,510
55,0.9999847412109375,8842593,256,2019-04-15 03:00,A8PG8, 16.2000,-086.0000,, 28.00, 1014.00,4010,5
54,0.9999999403953552,8779297,256,2019-04-15 03:00,A8PG8, 16.2000,-082.7000,, 28.00, 1012.00,10010,0
55,0.9999847412109375,8841859,10256,2019-04-15 03:00,A8PG8, 16.2000,-086.0000, 27.00, 28.00, 1014.00,4000,5
54,0.9999999403953552,8778955,10256,2019-04-15 03:00,A8PG8, 16.2000,-082.7000, 25.00, 28.00, 1012.00,10000,0
56,0.99998385,8849676,10256,2019-04-15 03:00,A8TL8,-01.6000, 107.1000, 26.00, 29.70, 1011.00,10000,2
56,0.99998385,8849691,256,2019-04-15 03:00,A8TL8,-01.6000, 107.1000,, 29.70, 1011.00,10010,2
57,0.99998385,8776253,10256,2019-04-15 03:00,A8VE3, 21.0000, 121.0000, 23.60, 28.20, 1014.00,10000,58
57,0.99998385,8776604,256,2019-04-15 03:00,A8VE3, 21.0000, 121.0000,, 28.20, 1014.00,10010,58
58,0.99998385,8836653,256,2019-04-15 03:00,A8ZE4, 08.0000, 108.5000,, 30.80, 1009.10,10010,3
58,0.99998385,8836629,10256,2019-04-15 03:00,A8ZE4, 08.0000, 108.5000,, 30.80, 1009.10,10000,3
14674,,8835796,10384,2019-04-15 03:00,DBBA, 54.1000, 012.1000,, 09.00, 1028.80,,509
14675,,8774424,10384,2019-04-15 03:00,DBBA, 54.4000, 012.4000,, 05.90, 1032.60,,509
14676,,8775409,10384,2019-04-15 03:00,DBBE, 12.9000,-120.9000,, 27.00, 1011.30,,509
14677,,8836794,10384,2019-04-15 03:00,DBBE, 13.4000,-123.2000,, 26.90, 1011.90,,509
60,0.9999838471412659,8837201,256,2019-04-15 03:00,DBBH, 16.7000,-062.1000,, 26.50, 1017.90,20010,2
60,0.9999838471412659,8837149,10256,2019-04-15 03:00,DBBH, 16.7000,-062.1000,, 26.50, 1017.90,20000,2
59,0.9999308586120605,8775615,384,2019-04-15 03:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.70,,509
59,0.9999308586120605,8775669,10384,2019-04-15 03:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.70,,509
61,0.9999308586120605,8836709,384,2019-04-15 03:00,DBBT,-29.3000,-037.0000,, 24.50, 1020.50,,509
61,0.9999308586120605,8836680,10384,2019-04-15 03:00,DBBT,-29.3000,-037.0000,, 24.50, 1020.50,,509
14678,,8775045,10384,2019-04-15 03:00,DBBT,-30.2000,-036.9000,, 24.00, 1021.20,,509
62,0.99993086,8774154,10384,2019-04-15 03:00,DBEA, 54.0000, 008.2000,, 07.00, 1030.80,,509
62,0.99993086,8835527,10384,2019-04-15 03:00,DBEA, 54.0000, 008.2000,, 07.50, 1027.30,,509
14679,,8789432,10384,2019-04-15 03:00,DBFC, 54.4000, 012.4000,, 05.50, 1032.50,,509
63,0.9999308586120605,8917247,384,2019-04-15 03:00,DBFH, 53.5000, 008.6000,, 13.60, 1025.00,,509
63,0.9999308586120605,8774425,10384,2019-04-15 03:00,DBFH, 53.5000, 008.6000,, 06.50, 1029.30,,509
63,0.9999308586120605,8917594,384,2019-04-15 03:00,DBFH, 53.5000, 008.6000,, 13.60, 1025.00,,509
63,0.9999308586120605,8916846,10384,2019-04-15 03:00,DBFH, 53.5000, 008.6000,, 13.60, 1025.00,,509
63,0.9999308586120605,8916834,384,2019-04-15 03:00,DBFH, 53.5000, 008.6000,, 13.60, 1025.00,,509
64,0.99993086,8789430,10384,2019-04-15 03:00,DBFI, 53.9000, 008.7000,, 09.30, 1030.80,,509
64,0.99993086,8851105,10384,2019-04-15 03:00,DBFI, 53.9000, 008.7000,, 09.50, 1026.80,,509
14680,,8789357,10384,2019-04-15 03:00,DBFX, 53.5000, 008.6000,, 10.20, 1030.00,,509
14681,,8835823,10384,2019-04-15 03:00,DBJM, 53.9000, 008.9000,, 08.90, 1027.40,,509
14682,,8774444,10384,2019-04-15 03:00,DBJM, 54.0000, 008.5000,, 07.60, 1031.10,,509
65,0.9999308586120605,8789546,10384,2019-04-15 03:00,DBKR, 54.1000, 012.1000,, 08.70, 1031.80,,509
65,0.9999308586120605,8841314,384,2019-04-15 03:00,DBKR, 54.1000, 012.1000,, 09.90, 1028.50,,509
65,0.9999308586120605,8841338,10384,2019-04-15 03:00,DBKR, 54.1000, 012.1000,, 09.90, 1028.50,,509
65,0.9999308586120605,8789544,384,2019-04-15 03:00,DBKR, 54.1000, 012.1000,, 08.70, 1031.80,,509
66,0.9999110211449609,8775336,384,2019-04-15 03:00,DBKV, 54.3000, 010.2000,, 07.70, 1032.30,,509
66,0.9999204778724637,8837262,10384,2019-04-15 03:00,DBKV, 54.3300, 010.1800,, 07.97, 1028.70,,
66,0.9999110211449609,8836692,384,2019-04-15 03:00,DBKV, 54.3000, 010.2000,, 08.00, 1028.70,,509
66,0.9999204778724637,8775972,10384,2019-04-15 03:00,DBKV, 54.3300, 010.1800,, 07.74, 1032.30,,
67,0.9999308586120605,8776108,384,2019-04-15 03:00,DBLK,-52.9000,-070.8000,, 08.00, 0996.30,,509
67,0.9999308586120605,8776178,10384,2019-04-15 03:00,DBLK,-52.9000,-070.8000,, 08.00, 0996.30,,509
68,0.9999838471412659,8837385,256,2019-04-15 03:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.50,50010,16
68,0.9999838471412659,8837710,10256,2019-04-15 03:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.50,50000,16
69,0.9932993343094636,8837254,10384,2019-04-15 03:00,DBND, 54.3300, 010.1500,, 08.29, 1028.90,,
69,0.9932993343094636,8775973,10384,2019-04-15 03:00,DBND, 54.3300, 010.1500,, 07.94, 1032.50,,
69,0.9932992154068193,8775337,384,2019-04-15 03:00,DBND, 54.3000, 010.2000,, 07.90, 1032.50,,509
69,0.9932992154068193,8836637,384,2019-04-15 03:00,DBND, 54.3000, 010.2000,, 08.30, 1028.90,,509
71,0.9999838471412659,8836738,256,2019-04-15 03:00,DDSD2, 35.4000,-008.1000,, 17.90, 1019.50,10010,3
70,0.9999838471412659,8775121,256,2019-04-15 03:00,DDSD2, 34.2000,-012.5000,, 17.90, 1015.50,10010,3
70,0.9999838471412659,8775125,10256,2019-04-15 03:00,DDSD2, 34.2000,-012.5000,, 17.90, 1015.50,10000,3
71,0.9999838471412659,8836791,10256,2019-04-15 03:00,DDSD2, 35.4000,-008.1000,, 17.90, 1019.50,10000,3
72,0.99998385,8778612,10256,2019-04-15 03:00,DDYL2, 45.5000, 154.3000,, 01.00, 1022.70,10000,2
72,0.99998385,8778627,256,2019-04-15 03:00,DDYL2, 45.5000, 154.3000,, 01.00, 1022.70,10010,2
73,0.99998385,8775311,10256,2019-04-15 03:00,DEFY, 39.5000,-023.9000, 10.90, 15.00, 1013.60,10000,1
73,0.99998385,8775331,256,2019-04-15 03:00,DEFY, 39.5000,-023.9000,, 15.00, 1013.60,10010,1
74,0.99998385,8776675,10256,2019-04-15 03:00,DFGX2, 36.7000, 132.4000, 11.60, 12.00, 1017.80,20000,2
74,0.99998385,8776730,256,2019-04-15 03:00,DFGX2, 36.7000, 132.4000,, 12.00, 1017.80,20010,2
75,0.99999994,8778881,256,2019-04-15 03:00,DFNB2, 34.6000, 122.2000,, 09.00, 1021.90,4010,0
75,0.99999994,8778901,10256,2019-04-15 03:00,DFNB2, 34.6000, 122.2000,, 09.00, 1021.90,4000,0
76,0.99998385,8840207,10256,2019-04-15 03:00,DFPH2, 05.9000, 095.8000, 26.00, 32.00, 1010.00,20000,2
76,0.99998385,8840525,256,2019-04-15 03:00,DFPH2, 05.9000, 095.8000,, 32.00, 1010.00,20010,2
77,0.99998385,8839669,256,2019-04-15 03:00,DGQD2, 04.3000, 099.3000,, 31.80, 1011.30,20010,2
77,0.99998385,8839644,10256,2019-04-15 03:00,DGQD2, 04.3000, 099.3000, 25.00, 31.80, 1011.30,20000,2
79,0.9999838471412659,8837918,10256,2019-04-15 03:00,DGWD2, 13.7000, 109.9000,, 29.00, 1011.60,20000,3
78,0.9999838471412659,8778500,10256,2019-04-15 03:00,DGWD2, 10.8000, 108.7000,, 29.00, 1012.20,20000,2
78,0.9999838471412659,8778558,256,2019-04-15 03:00,DGWD2, 10.8000, 108.7000,, 29.00, 1012.20,20010,2
79,0.9999838471412659,8837916,256,2019-04-15 03:00,DGWD2, 13.7000, 109.9000,, 29.00, 1011.60,20010,3
80,0.9999838471412659,8775131,10256,2019-04-15 03:00,DHBN,-34.2000, 167.3000, 15.50, 23.00, 1022.30,20000,2
81,0.9999838471412659,8836607,256,2019-04-15 03:00,DHBN,-34.1000, 163.0000,, 23.00, 1023.70,20010,3
80,0.9999838471412659,8775259,256,2019-04-15 03:00,DHBN,-34.2000, 167.3000,, 23.00, 1022.30,20010,2
81,0.9999838471412659,8836486,10256,2019-04-15 03:00,DHBN,-34.1000, 163.0000, 16.00, 23.00, 1023.70,20000,3
82,0.99998385,8775123,256,2019-04-15 03:00,DIHC, 47.0000, 161.3000,, 02.00, 1024.90,20010,1
82,0.99998385,8775126,10256,2019-04-15 03:00,DIHC, 47.0000, 161.3000, 03.10, 02.00, 1024.90,20000,1
